OrderID,CustomerID,CustomerName,Gender,Age,City,Category,ProductName,Quantity,UnitPrice,ShippingCost,TotalAmount,ShippingMethod,Platform,OrderDate,DeliveryDate,DeliveryDays,OrderStatus,Rating,ReturnStatus
42189,CUST2072,Customer_198,Female,21,Lucknow,Toys,Product_127,5,,157.39,₹91475.36,Standard,Website,26-04-2022,44747,11,Cancelled,1,Returned
42190,CUST0164,Customer_320,Female,30,Mumbai,Clothing,Product_120,1,₹68963.59,339.57,₹69303.16,Standard,App,45148,45162,14,Cancelled,1,not returned
42191,CUST2949,Customer_435,Female,49,Hyderabad,Beauty,Product_61,2,₹78885.91,20.51,₹157792.33,Overnight,App,29/01/2024,45414,7,Cancelled,1,Returned
42192,CUST0565,  Customer_872  ,Male,40,Delhi,Clothing,Product_58,9,₹57867.58,365.53,521173.75,Overnight,Mobile Web,not-a-date,15/06/2024,12,Returned,1,Not Returned
42195,CUST1511,Customer_967,Female,24,Kolkata,,Product_77,6,₹55721.85,,₹334383.82,,App,23/07/2022,44779,14,Pending,3,Not Returned
42197,CUST1657,Customer_598,Female,33,Kolkata,Beauty,Product_76,9,₹36933.77,-67.04,₹332470.97, Express ,Mobile Web,28-02-2022,44626,6,Cancelled,3,not returned
42198,CUST0759,Cu@tomer_656,Male,63,Bangalore,Automotive,Product_106,4,17977.46,212.4,₹72122.24,Standard,Mobile Web,45467,45473,6,Returned,5,RETURNED
42199,CUST2568,Customer_843,Female,,Kolkata,Health,Pr#duct_165,6,₹25493.22,29.54,152988.86, Express ,App,45630,45401,7,Delivered,4,Not Returned
42200,CUST2816,Customer_441,Female,41,  Kolkata  ,Furniture,Product_37,7,₹51531.02,313.26,361030.4,Express,Mobile Web,17/05/2024,45442,13,,3,Not Returned
42202,CUST0205,,Female,48,Mumbai,Furniture,Product_56,2,₹47356.93,,₹95056.48,Same Day,Mobile Web,29/09/2024,45392,5,Cancelled,4,Not Returned
42203,CUST0624,  Customer_749  ,Male,57,Delhi,Furniture,Product_172,3,₹65207.93,370.3,₹195994.09,Overnight,Website,44624,,15,,3,NOT RETURNED
42204,CUST0249,Customer_372,Male,37,Hyderabad,Automotive,Product_28,10,₹49613.63,475.64,₹496611.94,Overnight,Website,45031,22-04-2023,7,Processing,2,not returned
42205,CUST1590,Customer_765,Male,26,Surat,Automotive,Product_88,1,₹60340.26,304.66,₹60644.92,Express,App,44599,44747,3,,-1,Not Returned
42207,CUST2228,Customer_873,Female,62,Lucknow,Toys,Product_166,5,₹10474.95,250.14,₹52624.89,Standard,Website,45267,,8,Delivered,4,Returned
42208,CUST0598,Customer_631,Male,23,Mumbai,Clothing,Product_52,10,₹21064.16,198.05,₹210839.65,Express,App,44913,20-12-2022,2,Pending,,Not Returned
42209,CUST1253,  Customer_108  ,Male,39,Kolkata,Health,Product_161,9,₹54466.66,442.33,₹490642.27,Express,Website,45123,45124,1,Pending,2,Not Returned
42210,CUST1639,Customer_478,Male,24,Pune,Toys,,7,₹16558.04,235.3,₹116141.58,,App,45261,45272,11,Processing,,Not Returned
42211,CUST0564,Customer_355,Female,29,Hyderabad,Health,Product_94,8,₹25259.32,18.54,,Express,Website,23-03-2023,26-03-2023,3,Pending,3,Not Returned
42212,CUST0150,  Customer_16  ,Male,34,Jaipur,Books,Product_121,2,₹33327.87,,₹66728.73,Overnight,App,45150,,8,Cancelled,3,Returned
42213,CUST2064,Customer_914,Male,58,,Beauty,Product_180,8,₹17068.38,-55.58,₹136602.62,Overnight,Mobile Web,29/06/2023,45113,7,Cancelled,3, Returned 
42214,CUST2253,Customer_324,Male,66,Hyderabad,Grocery,Product_29,10,₹41160.59,489.95,₹412095.85,Overnight,Mobile Web,45098,45053,14,Delivered,4,Returned
42215,CUST2659,Customer_132,Female,48,Mumbai,Toys,Product_25,10,₹23848.59,496.7,₹238982.60,Overnight,Website,30/08/2023,45177,9,Returned,2,not returned
42216,CUST2850,Customer_1000,Female,52,Kolkata,Clothing,Product_39,5,₹19879.15,39895.13,99807.04,Overnight,Mobile Web,44956,44958,2,Cancelled,4,Not Returned
42217,CUST2000,Customer_297,Female,27,Lucknow,Electronics,Product_92,5,₹29682.06,393.42,,Same Day,App,14/06/2023,28-06-2023,14,Returned,2,Not Returned
42218,CUST1925,Customer_411,Male,18,Bangalore,Electronics,Product_129,2,₹49464.07,135.87,₹99064.01,Overnight,Website,15/09/2022,44825,6,Cancelled,3,Not Returned
42219,CUST1695,Customer_401,Male,62,Bangalore,Automotive,Product_15,4,₹13093.49,263.73,₹52637.69,Standard,Mobile Web,15/07/2022,24-07-2022,9,Pending,1,NOT RETURNED
42221,CUST0803,Customer_850,Male,23,,,Product_3,-8,36611.2,300.02,₹293189.62,Standard,App,45514,45582,9,Delivered,4,Not Returned
42222,CUST1148,Customer_330,Male,56,Pune,Electronics,Product_115,9,,131.34,₹382045.35,Standard,Mobile Web,45637,45617,9,Cancelled,2,Not Returned
42223,CUST2455,Customer_236,Female,48,Bangalore,Health,Product_110,9,₹24013.30,250.76,216370.46,Same Day,Website,45651,45663,12,Processing,1,Not Returned
42224,CUST2795,Customer_710,Male,24,Chennai,Books,Product_195,2,₹9094.44,31300.12,₹18521.86,Standard,Website,44934,45148,9,Returned,1,Not Returned
42225,CUST1471,Customer_193,Female,30,Hyderabad, Beauty ,Product_74,4,₹54170.77,283.88,₹216966.96,Standard,Website,17/09/2023,21-09-2023,4,Returned,5,Not Returned
42226,CUST0212,Customer_430,Male,60,Lucknow,Sports,Product_197,5,₹28412.96,261.96,₹142326.76,Overnight,App,44985,45080,6,Delivered,1,
42227,CUST0967,Customer_330,Male,41,Hyderabad,Beauty,Product_179,4,₹25448.71,336.88,₹102131.72,Express,Website,45608,not-a-date,4,Cancelled,1,NOT RETURNED
42228,CUST2536,Customer_748,Female,56,Lucknow,Beauty,Product_71,8,₹26379.69,445.98,₹211483.50,Express,Mobile Web,27-10-2024,45601,9,Delivered,3,Not Returned
42229,CUST0754,Customer_189,Male,28,Hyderabad,Sports,,6,₹31591.92,257.75,₹189809.27,Same Day,App,45202,45210,8,Processing,2,Not Returned
42230,CUST2080,Customer_433,Male,34,Kolkata,Grocery,Product_132,10,₹8385.19,24.56,₹83876.46,Standard,Mobile Web,17-12-2023,45278,1,Cancelled,1,NOT RETURNED
42232,CUST2789,Customer_339,Male,36,,Beauty,Product_74,2,₹28872.10,475.13,58219.33,Overnight,App,45449,15/06/2024,9,Cancelled,5,Not Returned
42233,CUST1864,Customer_658,Female,61,Mumbai,Automotive,Product_195,2,₹18298.77,394.33,₹36991.87,Standard,Website,20/02/2024,45351,9,Cancelled,1, Not Returned 
42235,CUST1848,Customer_25,Female,33,Bangalore,Furniture,Product_119,8,₹67171.07,163.05,₹146506.40,Standard,Mobile Web,not-a-date,25-12-2022,2,Returned,3,Not Returned
42236,CUST1370,Customer_997,Male,43,Jaipur,Electronics,Product_131,8,₹41340.25,437.25,₹331159.25,Same Day,Website,44594,44596,2, Processing ,1,not returned
42237,CUST1542,Cu#tomer_312,Male,69,Pune,Health,Product_166,8,₹67334.82,346.58,₹539025.14,Standard,App,13-09-2023,45183,1,Returned,3,Not Returned
42238,CUST0669,Customer_990,,27,Jaipur,Clothing,Product_130,3,₹47503.44,227.86,₹142738.18,Express,Website,45321,45598,12,Delivered,4,Returned
42239,CUST2756,Customer_566,Male,26,,Health,Product_194,5,44695.03,125.12,₹223600.27,Standard,App,44934,,14,Processing,3,Returned
42240,CUST0031,Customer_924,Male,30,  Surat  ,Toys,Product_49,8,₹57074.19,237.6,₹456831.12,Same Day,Website,44660,44821,13,Cancelled,1,Returned
42241,CUST2949,Customer_451,Male,26,Delhi,Grocery,Product_185,2,₹41904.93,194.71,₹84004.57,Same Day,Mobile Web,45241,45250,9,Delivered,,not returned
42242,CUST1376,Customer_954,Male,24,Bangalore, Clothing ,Product_88,9,₹35184.88,175.15,₹316839.07,Same Day,App,26/11/2023,27/11/2023,1,Returned,2,Returned
42244,CUST0851,Customer_949,Female,55,Hyderabad, Furniture ,Product_190,4,₹58991.36,239.91,₹170467.18,Overnight,,44979,23-02-2023,1,Processing,5,Not Returned
42245,CUST2784,Customer_186,Male,24,Delhi,Automotive,Product_198,4,,319.19,₹154152.67,,Website,45042,45021,8,Delivered,2,Returned
42246,CUST2695,Customer_38,Female,59,Mumbai,Beauty,Product_126,5,₹69424.40,346.38,347468.38,Express,Website,29-04-2023,44931,2,Processing,-1,Not Returned
42247,CUST2620,Customer_913,Male,22,,Sports,Product_61,6,₹6935.14,44.49,₹41655.33,Same Day,Mobile Web,27-05-2024,45447,8,Returned,2,Not Returned
42248,CUST2291,Customer_403,Male,34,Jaipur,Toys,Product_19,8,₹49637.07,491.12,₹397587.68,Standard,Mobile Web,20/05/2023,23-05-2023,3,Pending,,Not Returned
42249,CUST2095,Customer_5,Female,65,Hyderabad,Electronics,Product_43,4,₹13815.18,70.73,₹55331.45,Same Day,Mobile Web,26-12-2022,44986,8,Processing,,Returned
42250,CUST0563,Customer_693,Male,58,Kolkata,Toys,Product_140,8,₹68351.03,98.26,₹546906.50,Same Day,Mobile Web,44594,44604,10,Processing,,Returned
42251,CUST2646,Customer_197,Male,29,Surat,Electronics,Product_71,4,₹60222.92,66.25,₹240957.93,Standard,Website,44663,44693,1,Pending,1, Returned 
42253,CUST2220,Customer_539,Female,42,Hyderabad,,Product_112,5,₹69971.11,111.5,₹349967.05,Express,Mobile Web,45396,45408,12,Returned,5,Returned
42254,CUST0386,Customer_876,Female,,Jaipur,Beauty,Pr@duct_169,4,₹51290.17,169.63,₹205330.31,Express,Mobile Web,45558,45569,11,Processing,,not returned
42256,CUST0603,Customer_157,Male,,Surat,Furniture,Product_192,6,₹4932.36,286.53,₹29880.69,Overnight,App,TBD,22/02/2022,12,Pending,3,Not Returned
42257,CUST1134,Cu@tomer_552,Female,36,Jaipur,Grocery,Product_17,7,₹13095.73,22.62,₹91692.73,Overnight,App,21-10-2024,45597,11,Delivered,2,Not Returned
42258,CUST1541,Customer_206,Female,28,Hyderabad,Beauty,Product_124,8,₹18236.12,420.93,₹110767.17,Standard,Website,44932,20/01/2023,14, Delivered ,1,Not Returned
42259,CUST2701,Customer_514,Female,27,  Surat  ,Health,Product_48,1,21541.16,273.6,₹21814.76, Express ,Mobile Web,23-01-2023,,14,Returned,1,Not Returned
42260,CUST2453,Customer_622,Male,57,Chennai,Sports,Product_79,2,₹2962.24,167.28,6091.76,Same Day,Website,15-09-2022,30-09-2022,15,Delivered,,Not Returned
42262,CUST0757,Customer_83,Female,45,Pune,Automotive,Product_198,10,,254.95,₹660508.05,Express,,44751,44766,15,Processing,3,
42264,CUST0927,Customer_978,Male,33,Delhi,Grocery,Product_30,7,₹26381.48,50.36,,Overnight,App,20-12-2023,31/12/2023,11,Returned,3,not returned
42265,CUST1091,Cu#tomer_809,Male,58,Bangalore,Automotive,Product_17,10,,269.69,₹212437.29,Same Day,,44773,44750,7,,3,Returned
42266,CUST1938,Customer_425,Female,,Chennai,Toys,Product_161,2,,68.83,₹34917.13,Overnight,App,25/10/2023,45234,10,Pending,2,Not Returned
42267,CUST0734,Customer_64,Male,64,Kolkata,Sports,Pr@duct_198,2,₹39463.91,208.87,₹79136.69,Overnight,App,45406,45509,14,Pending,4, Not Returned 
42268,CUST0529,Customer_338,Male,57,Pune,Clothing,Product_26,3,₹51686.70,197.82,₹155257.92,Standard,Mobile Web,45027,45118,3,,1,Not Returned
42269,CUST2140,Customer_30,Female,69,Delhi,Clothing,Product_30,10,₹41355.92,22.99,,Same Day,Website,45631,45636,5,,5,Not Returned
42270,CUST1947,Customer_132,Female,65,Chennai,Furniture,Product_77,,₹37979.98,210.02,₹190109.92,Overnight,,44995,,3,Cancelled,-4,Returned
42271,CUST0478,Customer_209,Male,24,Jaipur,Clothing,Product_125,7,₹25294.39,39.96,177100.69,Express,Website,45455,45647,15,Returned,1,Returned
42272,CUST2046,Customer_46,Male,20,Lucknow,Automotive,Product_195,7,₹20004.60,346.64,₹140378.84,Express,App,45225,45232,7,Delivered,2,Not Returned
42273,CUST0280,Customer_123,Female,30,Mumbai,Health,Product_20,10,₹3066.48,190.22,₹30855.02,Express,Mobile Web,TBD,23-01-2023,14,Cancelled,5,Not Returned
42274,CUST1814,Customer_11,Male,51,,Sports,Product_39,9,₹41480.31,,₹373454.55,Same Day,Mobile Web,44614,44654,10,Processing,1,Not Returned
42275,CUST2965,Cu#tomer_808,Male,63,Lucknow, Furniture ,Product_8,7,₹2919.16,295.91,₹20730.03,Same Day,App,73050,45418,11,Returned,324,Not Returned
42276,CUST2046,,Female,23,Pune,Books,Product_119,-3,₹35246.52,369.18,₹106108.74,Overnight,Website,73050,20/05/2022,6,Pending,5,Not Returned
42277,CUST1053,Customer_96,Female,39,Kolkata,,Product_93,1,₹75061.95,61.51,₹75123.46,Same Day,App,73050,45437,7,Cancelled,4,Not Returned
42278,CUST1322,Customer_381,Female,36,Chennai,Electronics,Product_198,3,75871.76,,227712.04, Same Day ,Website,44937,15/01/2023,4,,5,NOT RETURNED
42279,CUST2379,Customer_226,Female,19,  Surat  ,Grocery,Product_144,8,₹39009.78,,₹312469.70,Same Day,Mobile Web,45453,45576,5,Processing,5,Not Returned
42280,CUST1051,Customer_417,Male,62,  Mumbai  ,Automotive,Product_171,7,₹42099.40,-69.32,₹53580.12,Same Day,App,25-10-2023,45232,8,Pending,4,Not Returned
42281,CUST2046,  Customer_174  ,Male,62,  Jaipur  ,Toys,Product_102,8,₹52341.73,477.38,₹79442.69,Express,Website,not-a-date,44965,2,Delivered,2,not returned
42282,CUST0668,Customer_280,Female,69,Hyderabad,Furniture,Product_165,8,₹23717.67,318.96,₹190060.32,Standard,Mobile Web,45026,24/04/2023,14, Pending ,1,Returned
42283,CUST1950,Customer_174,Female,36,Surat,Sports,Product_66,6,₹16854.35,497.39,,Overnight,Website,31/12/2024,45660,3,Processing,4,Not Returned
42284,CUST2688,Customer_125,Male,65,Hyderabad, Electronics ,Product_154,2,₹61026.12,299.17,₹122351.41, Overnight ,App,44631,16/11/2022,13,Cancelled,2,Not Returned
42286,CUST1896,,,59,Delhi,Toys,Product_40,7,₹14487.02,114.65,₹176606.12,Overnight,Website,29-05-2024,45454,13,Cancelled,3,Not Returned
42287,CUST2238,Customer_224,Male,33,Pune,Clothing,Product_114,3,,160.02,₹39207.96,Overnight,Mobile Web,44660,44814,6,,4,returned
42288,CUST0883,Customer_173,Male,47,Surat, Grocery ,Product_28,7,₹26421.19,134.35,,Same Day,Website,44865,13/11/2022,13,Returned,320,NOT RETURNED
42289,CUST1912,Customer_368,Male,34,Surat,Books,Product_150,5,₹48774.74,195.88,₹244069.58,Overnight,Mobile Web,44662,not-a-date,5,Delivered,4,Returned
42290,CUST2010,Customer_201,Female,29,Kolkata,Books,Product_50,5,₹30106.64,302.75,₹150835.95,Overnight,Mobile Web,44938,45028,3,Returned,4,Not Returned
42291,CUST1415,Customer_276,Male,48,Pune,Electronics,Product_83,1,₹46981.06,238.68,₹47219.74,Overnight,Website,45387,45420,4,Processing,,Not Returned
42292,CUST1884,,Male,66,Chennai,Electronics,Product_191,2,₹17156.38,344.2,₹34656.96,Same Day,Mobile Web,20/03/2022,44642,2,Delivered,1,Not Returned
42293,CUST0095,Customer_171,Female,62,Mumbai,,Product_41,-3,₹77349.62,33.59,₹232082.45,Overnight,Website,24-11-2024,N/A,14,Pending,3, Not Returned 
42294,CUST0703,Customer_526,Female,64,Jaipur,Health,Product_171,10,₹75532.40,327.25,₹755651.25,Standard,Mobile Web,45234,45238,4,Cancelled,3,Not Returned
42295,CUST2343,Customer_373,Female,62,Bangalore,Sports,Product_174,3,₹15350.16,188.2,₹46238.68,Standard,Mobile Web,45553,45556,3,Pending,1,Not Returned
42296,CUST1425,Customer_822,Male,38,Hyderabad,Sports,,7,₹58498.26,453.11,₹409940.93,Standard,Website,45130,25-07-2023,2,Cancelled,3,Not Returned
42297,CUST2416,Customer_685,Female,39,  Surat  ,Books,Product_26,9,₹14427.08,366.46,₹130210.18,Express,Website,44715,44641,15,Processing,3,Returned
42298,CUST1281,Customer_163,Male,-37,Pune,Grocery,Product_165,220,₹39711.86,150.05,₹79573.77,Overnight,Website,29/04/2024,13/05/2024,14,Returned,1,Not Returned
42299,CUST1070,Customer_406,Male,51,Bangalore,Furniture,Product_135,8,₹2315.97,167.7,₹18695.46,Express,Mobile Web,N/A,44812,9,Pending,3,Returned
42300,CUST2795,Customer_131,,27,Mumbai,Clothing,Product_182,9,₹77460.49,356.3,₹697500.71,Standard,,,not-a-date,7,Cancelled,2,Not Returned
42301,CUST1453,Customer_812,Male,45,Mumbai,Automotive,Product_142,10,₹26231.92,226.33,₹262545.53,Same Day,App,25-05-2023,45083,12, Pending ,144,NOT RETURNED
42302,CUST0139,Customer_986,Female,36,Mumbai,,Product_91,7,₹43590.04,440.83,₹305571.11,Same Day,Mobile Web,N/A,45296,14,Delivered,,Returned
42303,CUST0013,Customer_600,Female,66,Surat,Books,Product_28,10,42096.83,357.69,₹421325.99,Standard,Mobile Web,23-11-2024,45628,9,Cancelled,5,Returned
42304,CUST0792,Customer_233,Female,43,Delhi,,Product_58,2,₹43040.50,,₹86562.40,Express,App,45212,45221,9,Processing,3,Not Returned
42305,CUST0732,Customer_839,Female,35,Jaipur,Toys,Pr@duct_6,10,₹60715.06,396.18,₹607546.78,Standard,Website,45105,45145,10,Delivered,4,Returned
42306,CUST1989,Customer_673,Male,,Kolkata,Clothing,Product_188,8,₹28975.57,315.44,₹232120.00,Express,App,45333,16/11/2024,14,Returned,2,Not Returned
42307,CUST1114,Customer_534,Male,70,Bangalore,Sports,Product_185,7,₹56553.40,115.81,₹395989.61,Overnight,Website,24-06-2022,44749,13,Returned,4,Not Returned
42308,CUST1670,Customer_117,Male,32,Chennai,,Product_87,2,₹49490.84,467.38,₹99449.06,Same Day,App,17/11/2022,44889,7,Cancelled,1,Returned
42309,CUST2524,Customer_313,,24,Lucknow,Books,Product_14,10,₹32268.89,66.74,₹322755.64,Overnight,Mobile Web,45327,14/05/2024,12,Pending,5,Not Returned
42310,CUST0443,Customer_143,Male,26,Surat,Furniture,Product_18,1,₹76533.02,80.13,₹76613.15,,Mobile Web,14-04-2024,,3,Pending,3,Not Returned
42311,CUST1950,Customer_463,Female,53,Pune,Health,Product_111,1,₹58052.64,457.34,₹58509.98,Express,,45638,45653,15,Returned,3,Not Returned
42312,CUST0463,Customer_433,Female,35,Pune,Furniture,Product_15,7,₹29051.94,32.42,₹203396.00,Standard,Mobile Web,45563,45361,5,Pending,1,Returned
42313,CUST0288,Customer_466,Male,31,Kolkata,Clothing,Product_171,2,₹7243.58,190.58,₹14677.74,Overnight,Mobile Web,45111,45234,4,Cancelled,5,RETURNED
42314,CUST0409,Customer_501,Female,54,Kolkata,Beauty,Product_40,5,₹1818.96,369.39,₹9464.19,Overnight,App,15/11/2022,44883,3,Processing,5,
42316,CUST0325,Customer_807,Male,55,Kolkata,Clothing,Product_67,9,₹11564.57,237.79,₹104318.92,Same Day,Mobile Web,45248,24-11-2023,6,Processing,3,Not Returned
42317,CUST2832,,Male,55,Mumbai,Automotive,Product_114,2,50889.53,109.69,₹101888.75,Same Day,Mobile Web,45349,45350,1,Processing,5,Not Returned
42318,CUST1526,Customer_675,Female,55,Bangalore,Toys,Product_46,5,₹49460.62,316.99,₹247620.09,Same Day,App,44827,44842,15,Cancelled,3,not returned
42319,CUST1069,Customer_545,Female,56,Delhi,Beauty,Product_178,5,₹22957.47,241.02,₹115028.37,Standard,App,45292,45299,7,Cancelled,4, Not Returned 
42321,CUST0317,Customer_262,Female,35,  Lucknow  ,Beauty,,10,₹24347.92,153.32,₹243632.52, Standard ,Mobile Web,44743,13/01/2022,6,Cancelled,1,Not Returned
42322,CUST2136,Customer_71,Male,22,Hyderabad,Beauty,Product_71,3,10043.35,89.74,₹30219.79,Express,Website,45547,15/09/2024,3,Pending,1,NOT RETURNED
42324,CUST0934,Customer_54,Male,43,Hyderabad,Grocery,Product_131,3,₹68353.59,130.35,₹205191.12,Standard,App,45490,45497,7,Cancelled,3,Not Returned
42325,CUST1626,Customer_732,Male,41,Mumbai,Books,Product_44,8,₹12853.66,105.1,₹6158.18,Standard,Website,44854,44572,12,Pending,2,not returned
42326,CUST1962,Customer_20,Female,40,Hyderabad,Clothing,Product_59,73,₹41513.18,-83.35,₹41596.53,Same Day,Mobile Web,16-07-2023,19-07-2023,3,Returned,4,Returned
42327,CUST2643,,Female,50,Mumbai,Grocery,Product_188,6,₹5326.53,168.95,₹32128.13,Express,Mobile Web,45506,45634,10,Processing,4, Not Returned 
42328,CUST2974,Customer_812,Male,68,Surat,Sports,Product_120,4,₹73106.15,450.37,₹292874.97,Overnight,Mobile Web,16/02/2023,44988,15,Cancelled,3,not returned
42329,CUST0276,Customer_776,Male,49,Mumbai,Toys,Product_4,6,₹75139.78,-113.21,₹450951.89,Express,App,45026,45270,8,Processing,4,not returned
42330,CUST2429,Customer_681,Male,53,Pune,Automotive,Product_29,9,₹3831.37,295.07,₹34777.40,Overnight,Mobile Web,45606,13-10-2024,2,Pending,5,Not Returned
42331,CUST0606,Cu#tomer_565,Female,32,Mumbai, Clothing ,Product_19,3,₹3123.99,413.94,₹9785.91,Express,Mobile Web,44959,44963,4,Processing,2,Not Returned
42332,CUST2069,Customer_527,Male,,Jaipur,Sports,Product_141,-2,₹56488.97,151.57,₹113129.51,Standard,App,45270,45278,8,Cancelled,3,Returned
42333,CUST2837,Customer_82,Female,51,Jaipur,Furniture,Product_122,10,₹13948.68,453.22,,Standard,Mobile Web,45219,30-10-2023,10,Processing,,not returned
42334,CUST2610,Customer_714,Male,68,Kolkata,Automotive,Product_98,3,22191.68,212.75,₹66787.79, Express ,Website,45406,45412,6,Cancelled,5,Not Returned
42336,CUST2299,Customer_984,Male,49,,Clothing,Product_193,9,₹36456.93,380.93,₹328493.30,Standard,Website,45528,N/A,5,Processing,4,Not Returned
42337,CUST2030,  Customer_568  ,Female,19,Lucknow,Health,Product_137,4,₹54708.09,189.62,₹219021.98,Same Day,App,45330,45516,10,Pending,2,Not Returned
42338,CUST0613,Customer_127,Male,54,Chenna,Sports,Product_76,,₹1827.54,260.34,₹3915.42,Standard,,45448,45510,3, Returned ,3,Not Returned
